Date,50_day_MA,200_day_MA,OBV,Acc/Dist
2021-03-12,248.89619995117187,259.1880002593994,-16584400,249969128.73523074
2021-03-15,248.73399993896484,259.3419502258301,-31084100,263292255.4588538
2021-03-16,248.6179998779297,259.43965019226073,-50420700,256488561.0523208
2021-03-17,248.7277996826172,259.5735001373291,-33471200,265532873.49987847
2021-03-18,248.64839965820312,259.6840000915527,-18648900,257256421.53792474
2021-03-19,248.89199951171875,259.78990005493165,-2689200,260965383.3592715
2021-03-22,249.09639953613282,259.8853000640869,-14752400,263391664.34586278
2021-03-23,249.1259994506836,259.97590003967287,-2456800,260591243.2311557
2021-03-24,249.17039947509767,260.0288500213623,-18406700,246026534.4632181
2021-03-25,249.1127993774414,260.0388500213623,-43226500,222827025.81257844
2021-03-26,248.95199920654298,260.0567500305176,-21195700,234970301.59195495
2021-03-29,248.7295993041992,260.13985000610353,-3166600,250423794.28408366
2021-03-30,248.44539916992187,260.19790000915526,-17995300,255911598.6678845
2021-03-31,247.94699920654296,260.2463999938965,-34820700,240818677.45274174
2021-04-01,247.1243994140625,260.2551000213623,-58318200,222536110.1860929
2021-04-05,246.43039947509766,260.2603500366211,-43356100,228114547.66428792
2021-04-06,245.8693997192383,260.2955001068115,-25255700,237945470.9417617
2021-04-07,245.15019958496094,260.319400100708,-43290600,226507356.7542361
2021-04-08,244.39659942626952,260.3535501098633,-31079300,228426350.42784005
2021-04-09,243.6577993774414,260.32635009765625,-50842300,229638378.16221505
2021-04-12,243.32279907226564,260.4153000640869,6658000,274608233.7924429
2021-04-13,243.0839990234375,260.5139500427246,-14135000,269063412.6407095
2021-04-14,242.57479888916015,260.631549987793,-26540200,258892695.86647317
2021-04-15,242.26659881591797,260.7518999481201,-37829100,255305665.70885837
2021-04-16,241.77179901123046,260.8668499755859,-52247900,247051145.8322786
2021-04-19,241.12819915771485,260.9609999847412,-63463900,243712340.58717245
2021-04-20,240.4123989868164,260.9923999786377,-75557800,237275301.26584268
2021-04-21,239.7493991088867,260.9395999908447,-89873700,251172581.92554027
2021-04-22,239.00659942626953,260.90380004882815,-101859900,245121298.7872629
2021-04-23,238.29239929199218,260.7758000946045,-92892900,247462109.72576827
2021-04-26,237.56779937744142,260.6314001464844,-85100000,250643427.84430686
2021-04-27,236.92919921875,260.505950088501,-73453700,257439121.1518208
2021-04-28,236.24959899902345,260.43120010375975,-64266000,250731143.05425957
2021-04-29,235.51659912109375,260.3592000579834,-73818800,246717170.27595448
2021-04-30,234.8453988647461,260.26790000915526,-83145200,239848030.4684704
2021-05-03,234.18779907226562,260.2089500427246,-96766100,227668408.18428367
2021-05-04,233.66579895019532,260.11275001525877,-110026600,225183427.62342817
2021-05-05,233.14639892578126,259.9726000213623,-120040400,215559292.31813452
2021-05-06,232.66799896240235,259.8152000427246,-132288100,218907561.67375228
2021-05-07,232.3705990600586,259.6832500457764,-142838100,209824379.43274438
